,Nb,Ns,SOIL TYPE_I (HARD),SOIL TYPE_II(MEDIUM),SOIL TYPE_III(SOFT),Z,dy,Op
610,2,4,0,1,0,0.06,0.0,0
611,2,4,0,1,0,0.08,0.0,0
612,2,4,0,1,0,0.1,0.0,0
613,2,4,0,1,0,0.12,0.0,0
614,2,4,0,1,0,0.1399999999999999,0.0271,0
615,2,4,0,1,0,0.16,0.0302,0
616,2,4,0,1,0,0.18,0.0315,0
617,2,4,0,1,0,0.2,0.0319,0
618,2,4,0,1,0,0.22,0.0321,0
619,2,4,0,1,0,0.24,0.0322,0
620,2,4,0,1,0,0.26,0.0323,0
621,2,4,0,1,0,0.28,0.0323,0
622,2,4,0,1,0,0.3,0.0323,0
623,2,4,0,1,0,0.36,0.0323,0
624,2,4,0,1,0,0.4,0.0323,0
625,2,4,0,1,0,0.45,0.0323,0
626,2,4,0,1,0,0.5,0.0328,0
627,2,4,0,1,0,0.55,0.0333,0
628,2,4,0,1,0,0.6,0.0336,0
629,2,4,0,1,0,0.65,0.0339,0
630,2,4,0,1,0,0.7,0.0341,0
631,2,4,0,1,0,0.75,0.0343,0
632,2,4,0,1,0,0.8,0.0344,0
633,2,4,0,1,0,0.85,0.0346,0
634,2,4,0,1,0,0.9,0.0347,0
635,2,4,0,1,0,0.95,0.0348,0
636,2,4,0,0,1,0.02,0.0,0
637,2,4,0,0,1,0.04,0.0,0
638,2,4,0,0,1,0.06,0.0,0
639,2,4,0,0,1,0.08,0.0,0
640,2,4,0,0,1,0.1,0.0,0
641,2,4,0,0,1,0.12,0.0284,0
642,2,4,0,0,1,0.1399999999999999,0.0309,0
643,2,4,0,0,1,0.16,0.0318,0
644,2,4,0,0,1,0.18,0.0321,0
645,2,4,0,0,1,0.2,0.0322,0
646,2,4,0,0,1,0.22,0.0323,0
647,2,4,0,0,1,0.24,0.0323,0
648,2,4,0,0,1,0.26,0.0323,0
649,2,4,0,0,1,0.28,0.0323,0
650,2,4,0,0,1,0.3,0.0323,0
651,2,4,0,0,1,0.36,0.0323,0
652,2,4,0,0,1,0.4,0.0326,0
653,2,4,0,0,1,0.45,0.0332,0
654,2,4,0,0,1,0.5,0.0337,0
655,2,4,0,0,1,0.55,0.034,0
656,2,4,0,0,1,0.6,0.0342,0
657,2,4,0,0,1,0.65,0.0344,0
658,2,4,0,0,1,0.7,0.0346,0
659,2,4,0,0,1,0.75,0.0347,0
660,2,5,1,0,0,0.02,0.0,0
661,2,5,1,0,0,0.04,0.0,0
662,2,5,1,0,0,0.06,0.0,0
663,2,5,1,0,0,0.08,0.0,0
664,2,5,1,0,0,0.1,0.0,0
665,2,5,1,0,0,0.12,0.0,0
666,2,5,1,0,0,0.1399999999999999,0.0,0
667,2,5,1,0,0,0.16,0.0,0
668,2,5,1,0,0,0.18,0.0297,0
669,2,5,1,0,0,0.2,0.0343,0
670,2,5,1,0,0,0.22,0.0362,0
671,2,5,1,0,0,0.24,0.0376,0
672,2,5,1,0,0,0.26,0.0383,0
673,2,5,1,0,0,0.28,0.0386,0
674,2,5,1,0,0,0.3,0.0388,0
675,2,5,1,0,0,0.36,0.039,0
676,2,5,1,0,0,0.4,0.039,0
677,2,5,1,0,0,0.45,0.039,0
678,2,5,1,0,0,0.5,0.039,0
679,2,5,1,0,0,0.55,0.039,0
680,2,5,1,0,0,0.6,0.0395,0
681,2,5,1,0,0,0.65,0.04,0
682,2,5,1,0,0,0.7,0.0404,0
683,2,5,1,0,0,0.75,0.0407,0
684,2,5,1,0,0,0.8,0.041,0
685,2,5,1,0,0,0.85,0.0412,0
686,2,5,1,0,0,0.9,0.0414,0
687,2,5,1,0,0,0.95,0.0415,0
688,2,5,1,0,0,1.0,0.0417,0
689,2,5,0,1,0,0.02,0.0,0
690,2,5,0,1,0,0.04,0.0,0
691,2,5,0,1,0,0.06,0.0,0
692,2,5,0,1,0,0.08,0.0,0
693,2,5,0,1,0,0.1,0.0,0
694,2,5,0,1,0,0.12,0.0,0
695,2,5,0,1,0,0.1399999999999999,0.0323,0
696,2,5,0,1,0,0.16,0.036,0
697,2,5,0,1,0,0.18,0.0378,0
698,2,5,0,1,0,0.2,0.0385,0
699,2,5,0,1,0,0.22,0.0388,0
700,2,5,0,1,0,0.24,0.0389,0
701,2,5,0,1,0,0.26,0.039,0
702,2,5,0,1,0,0.28,0.039,0
703,2,5,0,1,0,0.3,0.039,0
704,2,5,0,1,0,0.36,0.039,0
705,2,5,0,1,0,0.4,0.039,0
706,2,5,0,1,0,0.45,0.0396,0
707,2,5,0,1,0,0.5,0.0402,0
708,2,5,0,1,0,0.55,0.0407,0
709,2,5,0,1,0,0.6,0.0411,0
710,2,5,0,1,0,0.65,0.0413,0
711,2,5,0,1,0,0.7,0.0415,0
712,2,5,0,1,0,0.75,0.0417,0
713,2,5,0,1,0,0.8,0.0419,0
714,2,5,0,1,0,0.85,0.042,0
715,2,5,0,1,0,0.9,0.0421,0
716,2,5,0,1,0,0.95,0.0421,0
717,2,5,0,0,1,0.02,0.0,0
718,2,5,0,0,1,0.04,0.0,0
719,2,5,0,0,1,0.06,0.0,0
720,2,5,0,0,1,0.08,0.0,0
721,2,5,0,0,1,0.1,0.0,0
722,2,5,0,0,1,0.12,0.0344,0
723,2,5,0,0,1,0.1399999999999999,0.0372,0
724,2,5,0,0,1,0.16,0.0384,0
725,2,5,0,0,1,0.18,0.0388,0
726,2,5,0,0,1,0.2,0.0389,0
727,2,5,0,0,1,0.22,0.039,0
728,2,5,0,0,1,0.24,0.039,0
729,2,5,0,0,1,0.26,0.039,0
730,2,5,0,0,1,0.28,0.039,0
731,2,5,0,0,1,0.3,0.039,0
732,2,5,0,0,1,0.36,0.0395,0
733,2,5,0,0,1,0.4,0.0401,0
734,2,5,0,0,1,0.45,0.0407,0
735,2,5,0,0,1,0.5,0.0411,0
736,2,5,0,0,1,0.55,0.0414,0
737,2,5,0,0,1,0.6,0.0417,0
738,2,5,0,0,1,0.65,0.0418,0
739,2,5,0,0,1,0.7,0.042,0
740,2,5,0,0,1,0.75,0.0421,0
741,2,6,1,0,0,0.02,0.0,0
742,2,6,1,0,0,0.04,0.0,0
743,2,6,1,0,0,0.06,0.0,0
744,2,6,1,0,0,0.08,0.0,0
745,2,6,1,0,0,0.1,0.0,0
746,2,6,1,0,0,0.12,0.0,0
747,2,6,1,0,0,0.1399999999999999,0.0,0
748,2,6,1,0,0,0.16,0.0,0
749,2,6,1,0,0,0.18,0.0327,0
750,2,6,1,0,0,0.2,0.0389,0
751,2,6,1,0,0,0.22,0.0421,0
752,2,6,1,0,0,0.24,0.0438,0
753,2,6,1,0,0,0.26,0.0448,0
754,2,6,1,0,0,0.28,0.0453,0
755,2,6,1,0,0,0.3,0.0456,0
756,2,6,1,0,0,0.36,0.046,0
757,2,6,1,0,0,0.4,0.0461,0
758,2,6,1,0,0,0.45,0.0461,0
759,2,6,1,0,0,0.5,0.0461,0
760,2,6,1,0,0,0.55,0.0465,0
761,2,6,1,0,0,0.6,0.0471,0
762,2,6,1,0,0,0.65,0.0478,0
763,2,6,1,0,0,0.7,0.0483,0
764,2,6,1,0,0,0.75,0.0487,0
765,2,6,1,0,0,0.8,0.049,0
766,2,6,1,0,0,0.85,0.0493,0
767,2,6,1,0,0,0.9,0.0495,0
768,2,6,1,0,0,0.95,0.0496,0
769,2,6,1,0,0,1.0,0.0497,0
770,2,6,0,1,0,0.02,0.0,0
771,2,6,0,1,0,0.04,0.0,0
772,2,6,0,1,0,0.06,0.0,0
773,2,6,0,1,0,0.08,0.0,0
774,2,6,0,1,0,0.1,0.0,0
775,2,6,0,1,0,0.12,0.0,0
776,2,6,0,1,0,0.1399999999999999,0.0357,0
777,2,6,0,1,0,0.16,0.0417,0
778,2,6,0,1,0,0.18,0.044,0
779,2,6,0,1,0,0.2,0.0452,0
780,2,6,0,1,0,0.22,0.0456,0
781,2,6,0,1,0,0.24,0.0459,0
782,2,6,0,1,0,0.26,0.046,0
783,2,6,0,1,0,0.28,0.046,0
784,2,6,0,1,0,0.3,0.0461,0
785,2,6,0,1,0,0.36,0.0461,0
786,2,6,0,1,0,0.4,0.0464,0
787,2,6,0,1,0,0.45,0.0473,0
788,2,6,0,1,0,0.5,0.0481,0
789,2,6,0,1,0,0.55,0.0487,0
790,2,6,0,1,0,0.6,0.0491,0
791,2,6,0,1,0,0.65,0.0494,0
792,2,6,0,1,0,0.7,0.0496,0
793,2,6,0,1,0,0.75,0.0498,0
794,2,6,0,1,0,0.8,0.0499,0
795,2,6,0,0,1,0.02,0.0,0
796,2,6,0,0,1,0.04,0.0,0
797,2,6,0,0,1,0.06,0.0,0
798,2,6,0,0,1,0.08,0.0,0
799,2,6,0,0,1,0.1,0.0,0
800,2,6,0,0,1,0.12,0.039,0
801,2,6,0,0,1,0.1399999999999999,0.0434,0
802,2,6,0,0,1,0.16,0.045,0
803,2,6,0,0,1,0.18,0.0457,0
804,2,6,0,0,1,0.2,0.0459,0
805,2,6,0,0,1,0.22,0.046,0
806,2,6,0,0,1,0.24,0.0461,0
807,2,6,0,0,1,0.26,0.0461,0
808,2,6,0,0,1,0.28,0.0461,0
809,2,6,0,0,1,0.3,0.0461,0
810,2,6,0,0,1,0.36,0.0471,0
811,2,6,0,0,1,0.4,0.048,0
812,2,6,0,0,1,0.45,0.0487,0
813,2,6,0,0,1,0.5,0.0492,0
814,2,6,0,0,1,0.55,0.0495,0
815,2,6,0,0,1,0.6,0.0497,0
816,2,6,0,0,1,0.65,0.0499,0
817,3,2,1,0,0,0.02,0.0,0
818,3,2,1,0,0,0.04,0.0,0
819,3,2,1,0,0,0.06,0.0,0
820,3,2,1,0,0,0.08,0.0,0
821,3,2,1,0,0,0.1,0.0,0
822,3,2,1,0,0,0.12,0.0,0
823,3,2,1,0,0,0.1399999999999999,0.0,0
824,3,2,1,0,0,0.16,0.0,0
825,3,2,1,0,0,0.18,0.0,0
826,3,2,1,0,0,0.2,0.0,0
827,3,2,1,0,0,0.22,0.0183,0
828,3,2,1,0,0,0.24,0.0202,0
829,3,2,1,0,0,0.26,0.0207,0
830,3,2,1,0,0,0.28,0.0209,0
831,3,2,1,0,0,0.3,0.021,0
832,3,2,1,0,0,0.36,0.0211,0
833,3,2,1,0,0,0.4,0.0211,0
834,3,2,1,0,0,0.45,0.0211,0
835,3,2,1,0,0,0.5,0.0211,0
836,3,2,1,0,0,0.55,0.0212,0
837,3,2,1,0,0,0.6,0.0212,0
838,3,2,1,0,0,0.65,0.0212,0
839,3,2,1,0,0,0.7,0.0212,0
840,3,2,1,0,0,0.75,0.0212,0
841,3,2,1,0,0,0.8,0.0212,0
842,3,2,1,0,0,0.85,0.0212,0
843,3,2,1,0,0,0.9,0.0212,0
844,3,2,1,0,0,0.95,0.0212,0
845,3,2,1,0,0,1.0,0.0212,0
846,3,2,0,1,0,0.02,0.0,0
847,3,2,0,1,0,0.04,0.0,0
848,3,2,0,1,0,0.06,0.0,0
849,3,2,0,1,0,0.08,0.0,0
850,3,2,0,1,0,0.1,0.0,0
851,3,2,0,1,0,0.12,0.0,0
852,3,2,0,1,0,0.1399999999999999,0.0,0
853,3,2,0,1,0,0.16,0.0,0
854,3,2,0,1,0,0.18,0.0,0
855,3,2,0,1,0,0.2,0.0,0
856,3,2,0,1,0,0.22,0.0183,0
857,3,2,0,1,0,0.24,0.0202,0
858,3,2,0,1,0,0.26,0.0207,0
859,3,2,0,1,0,0.28,0.0209,0
860,3,2,0,1,0,0.3,0.021,0
861,3,2,0,1,0,0.36,0.0211,0
862,3,2,0,1,0,0.4,0.0211,0
863,3,2,0,1,0,0.45,0.0211,0
864,3,2,0,1,0,0.5,0.0211,0
865,3,2,0,1,0,0.55,0.0212,0
866,3,2,0,1,0,0.6,0.0212,0
867,3,2,0,1,0,0.65,0.0212,0
868,3,2,0,1,0,0.7,0.0212,0
869,3,2,0,1,0,0.75,0.0212,0
870,3,2,0,1,0,0.8,0.0212,0
871,3,2,0,1,0,0.85,0.0212,0
872,3,2,0,1,0,0.9,0.0212,0
873,3,2,0,1,0,0.95,0.0212,0
874,3,2,0,1,0,1.0,0.0212,0
875,3,2,0,0,1,0.02,0.0,0
876,3,2,0,0,1,0.04,0.0,0
877,3,2,0,0,1,0.06,0.0,0
878,3,2,0,0,1,0.08,0.0,0
879,3,2,0,0,1,0.1,0.0,0
880,3,2,0,0,1,0.12,0.0,0
881,3,2,0,0,1,0.1399999999999999,0.0,0
882,3,2,0,0,1,0.16,0.0,0
883,3,2,0,0,1,0.18,0.0,0
884,3,2,0,0,1,0.2,0.0,0
885,3,2,0,0,1,0.22,0.0183,0
886,3,2,0,0,1,0.24,0.0202,0
887,3,2,0,0,1,0.26,0.0207,0
888,3,2,0,0,1,0.28,0.0209,0
889,3,2,0,0,1,0.3,0.021,0
890,3,2,0,0,1,0.36,0.0211,0
891,3,2,0,0,1,0.4,0.0211,0
892,3,2,0,0,1,0.45,0.0211,0
893,3,2,0,0,1,0.5,0.0211,0
894,3,2,0,0,1,0.55,0.0212,0
895,3,2,0,0,1,0.6,0.0212,0
896,3,2,0,0,1,0.65,0.0212,0
897,3,2,0,0,1,0.7,0.0212,0
898,3,2,0,0,1,0.75,0.0212,0
899,3,2,0,0,1,0.8,0.0212,0
900,3,2,0,0,1,0.85,0.0212,0
901,3,3,1,0,0,0.02,0.0,0
902,3,3,1,0,0,0.04,0.0,0
903,3,3,1,0,0,0.06,0.0,0
904,3,3,1,0,0,0.08,0.0,0
905,3,3,1,0,0,0.1,0.0,0
906,3,3,1,0,0,0.12,0.0,0
907,3,3,1,0,0,0.1399999999999999,0.0,0
908,3,3,1,0,0,0.16,0.0,0
909,3,3,1,0,0,0.18,0.0,0
910,3,3,1,0,0,0.2,0.0238,0
911,3,3,1,0,0,0.22,0.0252,0
912,3,3,1,0,0,0.24,0.0257,0
913,3,3,1,0,0,0.26,0.0258,0
914,3,3,1,0,0,0.28,0.0259,0
915,3,3,1,0,0,0.3,0.026,0
916,3,3,1,0,0,0.36,0.0261,0
917,3,3,1,0,0,0.4,0.0261,0
918,3,3,1,0,0,0.45,0.0261,0
919,3,3,1,0,0,0.5,0.0261,0
920,3,3,1,0,0,0.55,0.0261,0
921,3,3,1,0,0,0.6,0.0261,0
922,3,3,1,0,0,0.65,0.0261,0
923,3,3,1,0,0,0.7,0.0261,0
924,3,3,1,0,0,0.75,0.0263,0
925,3,3,1,0,0,0.8,0.0265,0
926,3,3,1,0,0,0.85,0.0268,0
927,3,3,1,0,0,0.9,0.027,0
928,3,3,1,0,0,0.95,0.0271,0
929,3,3,1,0,0,1.0,0.0273,0
930,3,3,0,1,0,0.02,0.0,0
931,3,3,0,1,0,0.04,0.0,0
932,3,3,0,1,0,0.06,0.0,0
933,3,3,0,1,0,0.08,0.0,0
934,3,3,0,1,0,0.1,0.0,0
935,3,3,0,1,0,0.12,0.0,0
936,3,3,0,1,0,0.1399999999999999,0.0211,0
937,3,3,0,1,0,0.16,0.025,0
938,3,3,0,1,0,0.18,0.0257,0
939,3,3,0,1,0,0.2,0.0259,0
940,3,3,0,1,0,0.22,0.026,0
941,3,3,0,1,0,0.24,0.026,0
942,3,3,0,1,0,0.26,0.0261,0
943,3,3,0,1,0,0.28,0.0261,0
944,3,3,0,1,0,0.3,0.0261,0
945,3,3,0,1,0,0.36,0.0261,0
946,3,3,0,1,0,0.4,0.0261,0
947,3,3,0,1,0,0.45,0.0261,0
948,3,3,0,1,0,0.5,0.0261,0
949,3,3,0,1,0,0.55,0.0262,0
